physical_condition,series,architecture,K_C,K_D,n_binders,gradient_scale,mean_attachments_over_K_D,plotted_axis_coordinate,mean,lower_95_percent,upper_95_percent,trajectory_count,curve_role,arrival_time_limit,recording_time_limit,mean_recorded_duration,path_ci_time_limit,mean_path_ci_duration,observation_lag,mobile_fraction,effective_K_D_at_start,local_K_C_at_start,cleavage_rate_scale,path_ci_correction_coefficient
constrained thermal motion,mean_field_theory,mixed,0.0,143.27169355211623,10.0,1.001,0.0062686326242933,0.0062686326242933,1.640952179712776,,,,gradient,500000.0,500000.0,324267.1145225187,100000.0,99952.63965294413,1271.6357432255636,1.0,143.27169355211623,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,138.3828752163014,10.0,1.001,0.0066981230505536,0.0066981230505536,1.696493142335327,,,,gradient,500000.0,500000.0,318222.59247751505,100000.0,99938.88716192976,1247.931735205941,1.0,138.3828752163014,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,133.66087660689618,10.0,1.001,0.0071563141617819,0.0071563141617819,1.7521617105655314,,,,gradient,500000.0,500000.0,312291.50594885024,100000.0,99921.95840594063,1224.6725723484324,1.0,133.66087660689618,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,129.10000538288736,10.0,1.001,0.007645051032956,0.007645051032956,1.8079261113470957,,,,gradient,500000.0,500000.0,306484.22656741645,100000.0,99901.36009301127,1201.8989277153587,1.0,129.10000538288736,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,124.6947634413585,10.0,1.001,0.0081662902190162,0.0081662902190162,1.8637507995215037,,,,gradient,500000.0,500000.0,300809.9210685347,100000.0,99876.581938476,1179.6467492883714,1.0,124.6947634413585,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,120.43984028956064,10.0,1.001,0.0087221058131971,0.0087221058131971,1.9195955210202145,,,,gradient,500000.0,500000.0,295276.60250756564,100000.0,99847.10973622104,1157.9474608139828,1.0,120.43984028956064,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,116.3301066431441,10.0,1.001,0.0093146957726053,0.0093146957726053,1.9754144839327608,,,,gradient,500000.0,500000.0,289891.19268322573,100000.0,99812.4404807355,1136.828206600885,1.0,116.3301066431441,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,112.36060824283784,10.0,1.001,0.0099463885173551,0.0099463885173551,2.031155645262446,,,,gradient,500000.0,500000.0,284659.5927356443,100000.0,99772.09903124404,1116.3121283750756,1.0,112.36060824283784,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,108.5265598821192,10.0,1.001,0.0106196498092305,0.0106196498092305,2.08676011863053,,,,gradient,500000.0,500000.0,279586.7591907111,100000.0,99725.65568268066,1096.4186634929847,1.0,108.5265598821192,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,104.82333963867583,10.0,1.001,0.0113370899154547,0.0113370899154547,2.1421617063078005,,,,gradient,500000.0,500000.0,274676.7830641624,100000.0,99672.74392113333,1077.1638551535782,1.0,104.82333963867583,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,101.24648330270688,10.0,1.001,0.0121014710627041,0.0121014710627041,2.1972865576598655,,,,gradient,500000.0,500000.0,269932.96999661165,100000.0,99613.07760099151,1058.560666653379,1.0,101.24648330270688,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,97.7916789953439,10.0,1.001,0.0129157151860073,0.0129157151860073,2.252052955237178,,,,gradient,500000.0,500000.0,265357.9197446416,100000.0,99546.46678985124,1040.6192931162416,1.0,97.7916789953439,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,94.45476197070748,10.0,1.001,0.0137829119766258,0.0137829119766258,2.306371229206211,,,,gradient,500000.0,500000.0,260953.6036907539,100000.0,99472.8315833044,1023.3474654539368,1.0,94.45476197070748,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,91.2317095953306,10.0,1.001,0.0147063272324095,0.0147063272324095,2.360143800459799,,,,gradient,500000.0,500000.0,256721.43934663897,100000.0,99392.2132888171,1006.750742535839,1.0,91.2317095953306,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,88.11863649889834,10.0,1.001,0.0156894115134685,0.0156894115134685,2.413265352431229,,,,gradient,500000.0,500000.0,252662.36110381145,100000.0,99304.78250662664,990.8327886423978,1.0,88.11863649889834,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,85.11178989045713,10.0,1.001,0.0167358091052984,0.0167358091052984,2.465623131262463,,,,gradient,500000.0,500000.0,248776.88673030265,100000.0,99210.84378468148,975.5956342364808,1.0,85.11178989045713,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,82.2075450344478,10.0,1.001,0.0178493672907437,0.0178493672907437,2.5170973734478186,,,,gradient,500000.0,500000.0,245065.17932148385,100000.0,99110.83668241014,961.0399189077798,1.0,82.2075450344478,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,79.4024008811086,10.0,1.001,0.0190341459313818,0.0190341459313818,2.5675618593211484,,,,gradient,500000.0,500000.0,241527.10458707355,100000.0,99005.33323319512,947.1651160277394,1.0,79.4024008811086,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,76.69297584598065,10.0,1.001,0.0202944273580693,0.0202944273580693,2.616884589739606,,,,gradient,500000.0,500000.0,238162.2834979328,100000.0,98895.03193843,933.9697392075796,1.0,76.69297584598065,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,74.07600373342835,10.0,1.001,0.02163472656951,0.02163472656951,2.664928582016015,,,,gradient,500000.0,500000.0,234970.1404266917,100000.0,98780.74854946203,921.4515310850657,1.0,74.07600373342835,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,71.54832979925982,10.0,1.001,0.0230598017367866,0.0230598017367866,2.711552779571057,,,,gradient,500000.0,500000.0,231949.94699817395,100000.0,98663.40399263838,909.6076352869568,1.0,71.54832979925982,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,69.10690694770189,10.0,1.001,0.0245746650108607,0.0245746650108607,2.756613067962106,,,,gradient,500000.0,500000.0,229100.861922824,100000.0,98544.00986505565,898.4347526385255,1.0,69.10690694770189,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,66.74879205814433,10.0,1.001,0.026184593629079,0.026184593629079,2.7999633879258097,,,,gradient,500000.0,500000.0,226421.9671194717,100000.0,98423.65197397467,887.9292828214575,1.0,66.74879205814433,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,64.47114243722574,10.0,1.001,0.0278951413157572,0.0278951413157572,2.841456933927848,,,,gradient,500000.0,500000.0,223912.30044632827,100000.0,98303.47241327338,878.087452730699,1.0,64.47114243722574,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,62.27121239198354,10.0,1.001,0.0297121499709348,0.0297121499709348,2.8809474245420743,,,,gradient,500000.0,500000.0,221570.88535381985,100000.0,98184.65066887996,868.9054327600778,1.0,62.27121239198354,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,60.146349919937705,10.0,1.001,0.0316417616404345,0.0316417616404345,2.9182904288404554,,,,gradient,500000.0,500000.0,219396.75775076487,100000.0,98068.38422573011,860.3794421598623,1.0,60.146349919937705,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,58.09399351211762,10.0,1.001,0.0336904307594163,0.0336904307594163,2.9533447310069243,,,,gradient,500000.0,500000.0,217388.99034111065,100000.0,97955.86911597362,852.5058444749436,1.0,58.09399351211762,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,56.111669065178376,10.0,1.001,0.0358649366607092,0.0358649366607092,2.9859737136423785,,,,gradient,500000.0,500000.0,215546.71464306343,100000.0,97848.2808060626,845.2812338943666,1.0,56.111669065178376,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,54.19698689888411,10.0,1.001,0.0381723963383459,0.0381723963383459,3.0160467388400947,,,,gradient,500000.0,500000.0,213869.14085119945,100000.0,97746.7557731994,838.7025131419587,1.0,54.19698689888411,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,52.34763887536267,10.0,1.001,0.0406202774559301,0.0406202774559301,3.0434405051179656,,,,gradient,500000.0,500000.0,212355.5756471231,100000.0,97652.374072599,832.7669633220514,1.0,52.34763887536267,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,50.561395616659304,10.0,1.001,0.04321641158875,0.04321641158875,3.0680403578029285,,,,gradient,500000.0,500000.0,211005.43801056463,100000.0,97566.14314907692,827.4723059237829,1.0,50.561395616659304,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,48.836103817234914,10.0,1.001,0.0459690076879323,0.0459690076879323,3.0897415304799356,,,,gradient,500000.0,500000.0,209818.2730331005,100000.0,97488.98310141607,822.816756992551,1.0,48.836103817234914,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,47.16968364816918,10.0,1.001,0.0488866657544223,0.0488866657544223,3.1084502957240425,,,,gradient,500000.0,500000.0,208793.76369573217,100000.0,97421.71356728632,818.7990733165966,1.0,47.16968364816918,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,45.56012624993918,10.0,1.001,0.0519783907102014,0.0519783907102014,3.124085004467233,,,,gradient,500000.0,500000.0,207931.74054033268,100000.0,97365.0423604978,815.4185903542458,1.0,45.56012624993918,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,44.00549131075131,10.0,1.001,0.0552536064539186,0.0552536064539186,3.1365769950907705,,,,gradient,500000.0,500000.0,207232.18914770504,100000.0,97319.55596156936,812.6752515596276,1.0,44.00549131075131,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,42.503904727507056,10.0,1.001,0.0587221700880542,0.0587221700880542,3.1458713555363107,,,,gradient,500000.0,500000.0,206695.25532941593,100000.0,97285.71193597888,810.5696287428076,1.0,42.503904727507056,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,41.053556346582994,10.0,1.001,0.0623943863048462,0.0623943863048462,3.15192752445287,,,,gradient,500000.0,500000.0,206321.24794954545,100000.0,97263.83333203138,809.1029331354723,1.0,41.053556346582994,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,39.65269778170136,10.0,1.001,0.0662810219185316,0.0662810219185316,3.1547197204689055,,,,gradient,500000.0,500000.0,206110.639311021,100000.0,97254.10509039764,808.2770169059646,1.0,39.65269778170136,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,38.299640306260926,10.0,1.001,0.0703933205319817,0.0703933205319817,3.154237192087749,,,,gradient,500000.0,500000.0,206064.06306935992,100000.0,97256.57247962111,808.094364977882,1.0,38.299640306260926,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,36.99275281758719,10.0,1.001,0.0747430173265756,0.0747430173265756,3.1504842842945635,,,,gradient,500000.0,500000.0,206182.309668632,100000.0,97271.14155469292,808.5580771318903,1.0,36.99275281758719,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,35.73045987064789,10.0,1.001,0.079342353965155,0.079342353965155,3.143480321659806,,,,gradient,500000.0,500000.0,206466.31932836195,100000.0,97297.58161862438,809.6718405033802,1.0,35.73045987064789,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,34.5112397788635,10.0,1.001,0.084204093599163,0.084204093599163,3.133259311395942,,,,gradient,500000.0,500000.0,206917.1726409219,100000.0,97335.52964870183,811.4398927094976,1.0,34.5112397788635,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,33.33362277972309,10.0,1.001,0.0893415359725868,0.0893415359725868,3.1198694733601378,,,,gradient,500000.0,500000.0,207536.07886356267,100000.0,97384.49662913269,813.8669759355399,1.0,33.33362277972309,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,32.196189262994515,10.0,1.001,0.0947685326171135,0.0947685326171135,3.103372607293482,,,,gradient,500000.0,500000.0,208324.36200511229,100000.0,97443.87570968713,816.9582823729894,1.0,32.196189262994515,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,31.09756805939273,10.0,1.001,0.1004995021349694,0.1004995021349694,3.083843310554896,,,,gradient,500000.0,500000.0,209283.4448132685,100000.0,97512.95208563968,820.7193914245822,1.0,31.09756805939273,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,30.03643478764353,10.0,1.001,0.1065494455682493,0.1065494455682493,3.061368062162434,,,,gradient,500000.0,500000.0,210414.83076258007,100000.0,97590.91446746704,825.1561990689414,1.0,30.03643478764353,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,29.01151025794974,10.0,1.001,0.1129339618561527,0.1129339618561527,3.0360441910280733,,,,gradient,500000.0,500000.0,211720.08412669,100000.0,97676.86798006736,830.2748397125098,1.0,29.01151025794974,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,28.02155892993567,10.0,1.001,0.1196692633844152,0.1196692633844152,3.007978747858199,,,,gradient,500000.0,500000.0,213200.8081939395,100000.0,97769.84830133768,836.0816007605471,1.0,28.02155892993567,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,27.065387423210577,10.0,1.001,0.1267721916343592,0.1267721916343592,2.9772873012317023,,,,gradient,500000.0,500000.0,214858.621651896,100000.0,97868.83681923928,842.5828300074353,1.0,27.065387423210577,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,26.141843078755738,10.0,1.001,0.1342602329423662,0.1342602329423662,2.9440926789023987,,,,gradient,500000.0,500000.0,216695.13313040673,100000.0,97972.77655683974,849.7848358055165,1.0,26.141843078755738,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,25.24981256940098,10.0,1.001,0.1421515343841761,0.1421515343841761,2.908523675421299,,,,gradient,500000.0,500000.0,218711.91385512435,100000.0,98080.5885871431,857.693779824017,1.0,25.24981256940098,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,24.388220557715364,10.0,1.001,0.1504649198022411,0.1504649198022411,2.8707137467578376,,,,gradient,500000.0,500000.0,220910.4683278272,100000.0,98191.18863560242,866.3155620699106,1.0,24.388220557715364,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,23.556028399694405,10.0,1.001,0.1592199059983548,0.1592199059983548,2.8307997118143327,,,,gradient,500000.0,500000.0,223292.20292020484,100000.0,98303.50354974592,875.6556977262935,1.0,23.556028399694405,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,22.752232892680944,10.0,1.001,0.1684367191179464,0.1684367191179464,2.7889204796018356,,,,gradient,500000.0,500000.0,225858.39224686832,100000.0,98416.48730411573,885.7191852818365,1.0,22.752232892680944,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,21.97586506601039,10.0,1.001,0.1781363112567127,0.1781363112567127,2.745215819476808,,,,gradient,500000.0,500000.0,228610.1431734369,100000.0,98529.13620607996,896.510365386027,1.0,21.97586506601039,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,21.225989012922337,10.0,1.001,0.1883403773246554,0.1883403773246554,2.699825190280745,,,,gradient,500000.0,500000.0,231548.35632022587,100000.0,98640.50297568248,908.0327698832386,1.0,21.225989012922337,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,20.501700762330604,10.0,1.001,0.1990713722070327,0.1990713722070327,2.6528866425612505,,,,gradient,500000.0,500000.0,234673.68494251888,100000.0,98749.70939120407,920.2889605588974,1.0,20.501700762330604,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,19.802127189091507,10.0,1.001,0.2103525282662197,0.2103525282662197,2.604535806325147,,,,gradient,500000.0,500000.0,237986.4911062781,100000.0,98855.95722213734,933.280357279522,1.0,19.802127189091507,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,19.12642496145677,10.0,1.001,0.2222078732329297,0.2222078732329297,2.5549049750592054,,,,gradient,500000.0,500000.0,241486.79913581104,100000.0,98958.53721260151,947.007055434553,1.0,19.12642496145677,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,18.473779524442087,10.0,1.001,0.2346622485396711,0.2346622485396711,2.5041222950626216,,,,gradient,500000.0,500000.0,245174.24638647807,100000.0,99056.83592996022,961.4676328881492,1.0,18.473779524442087,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,17.84340411788602,10.0,1.001,0.2477413281536342,0.2477413281536342,2.4523110675128086,,,,gradient,500000.0,500000.0,249048.03149249905,100000.0,99150.3403539946,976.658947029408,1.0,17.84340411788602,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,17.234538828015335,10.0,1.001,0.2614716379704082,0.2614716379704082,2.3995891691396913,,,,gradient,500000.0,500000.0,253106.8603566591,100000.0,99238.64014933824,992.5759229672906,1.0,17.234538828015335,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,16.64644967137348,10.0,1.001,0.2758805758339639,0.2758805758339639,2.346068595900353,,,,gradient,500000.0,500000.0,257348.8902835881,100000.0,99321.427634976,1009.2113344454434,1.0,16.64644967137348,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,16.078427710007997,10.0,1.001,0.2909964322521751,0.2909964322521751,2.2918551326213965,,,,gradient,500000.0,500000.0,261771.67281005115,100000.0,99398.49553651288,1026.5555796472595,1.0,16.078427710007997,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,15.52978819684997,10.0,1.001,0.3068484118807646,0.3068484118807646,2.237048150179794,,,,gradient,500000.0,500000.0,266372.09595130186,100000.0,99469.7326760119,1044.5964547109877,1.0,15.52978819684997,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,14.999869750255616,10.0,1.001,0.3234666558518964,0.3234666558518964,2.18174053038779,,,,gradient,500000.0,500000.0,271146.32675800886,100000.0,99535.11781724948,1063.31892846278,1.0,14.999869750255616,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,14.488033556714646,10.0,1.001,0.3408822650267101,0.3408822650267101,2.1260187172862373,,,,gradient,500000.0,500000.0,276089.75525796006,100000.0,99594.71193782316,1082.7049225802357,1.0,14.488033556714646,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,13.99366260076443,10.0,1.001,0.3591273242538297,0.3591273242538297,2.0699628920085393,,,,gradient,500000.0,500000.0,281196.9410353125,100000.0,99648.64924130046,1102.733102099265,1.0,13.99366260076443,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,13.51616092118153,10.0,1.001,0.378234927718317,0.378234927718317,2.0136472666975775,,,,gradient,500000.0,500000.0,286461.5638688796,100000.0,99697.12725025813,1123.3786818387434,1.0,13.51616092118153,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,13.054952892554027,10.0,1.001,0.3982392054676147,0.3982392054676147,1.9571404911186456,,,,gradient,500000.0,500000.0,291876.38000115013,100000.0,99740.39633355572,1144.6132549064712,1.0,13.054952892554027,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,12.609482531368554,10.0,1.001,0.4191753512027707,0.4191753512027707,1.900506163605738,,,,gradient,500000.0,500000.0,297433.1857326003,100000.0,99778.74901832052,1166.4046499317658,1.0,12.609482531368554,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,12.179212825775473,10.0,1.001,0.4410796514246251,0.4410796514246251,1.8438034357906483,,,,gradient,500000.0,500000.0,303122.79011907766,100000.0,99812.50941945105,1188.716823996383,1.0,12.179212825775473,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,11.763625088224352,10.0,1.001,0.4639895160256864,0.4639895160256864,1.7870876982419326,,,,gradient,500000.0,500000.0,308934.99858473334,100000.0,99842.02308863155,1211.5097983715034,1.0,11.763625088224352,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,11.362218330189195,10.0,1.001,0.4879435104191387,0.4879435104191387,1.7304113317240457,,,,gradient,500000.0,500000.0,314858.60923804465,100000.0,99867.64754319994,1234.7396440707632,1.0,11.362218330189195,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,10.97450865822979,10.0,1.001,0.5129813892968051,0.5129813892968051,1.6738245063628152,,,,gradient,500000.0,500000.0,320881.4235847541,100000.0,99889.74368544915,1258.358523861781,1.0,10.97450865822979,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,10.60002869066107,10.0,1.001,0.539144132107981,0.539144132107981,1.6173760086811622,,,,gradient,500000.0,500000.0,326990.2731622557,100000.0,99908.66826842696,1282.3147967147283,1.0,10.60002869066107,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,10.238326994127304,10.0,1.001,0.5664739803508593,0.5664739803508593,1.5611140743776786,,,,gradient,500000.0,500000.0,333171.0633701378,100000.0,99924.76750808852,1306.553189686815,1.0,10.238326994127304,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,9.888967539401872,10.0,1.001,0.5950144767678267,0.5950144767678267,1.5050872030165887,,,,gradient,500000.0,500000.0,339408.8354401985,100000.0,99938.37188698618,1331.0150409419548,1.0,9.888967539401872,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,9.551529175756654,10.0,1.001,0.6248105065352388,0.6248105065352388,1.449344929638248,,,,gradient,500000.0,500000.0,345687.8470801363,100000.0,99949.79214425656,1355.6386160005345,1.0,9.551529175756654,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,9.22560512326737,10.0,1.001,0.6559083405374433,0.6559083405374433,1.3939385278393923,,,,gradient,500000.0,500000.0,351991.671844313,100000.0,99959.31640255325,1380.3594974286784,1.0,9.22560512326737,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,8.91080248244279,10.0,1.001,0.6883556808138271,0.6883556808138271,1.338921619263812,,,,gradient,500000.0,500000.0,358303.3167471777,100000.0,99967.20834660632,1405.1110460673635,1.0,8.91080248244279,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,8.606741760586775,10.0,1.001,0.7222017082665564,0.7222017082665564,1.2843506657911885,,,,gradient,500000.0,500000.0,364605.3570555673,100000.0,99973.70634085393,1429.8249296296758,1.0,8.606741760586775,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,8.313056414322105,10.0,1.001,0.7574971327155241,0.7574971327155241,1.2302853230917314,,,,gradient,500000.0,500000.0,370880.0865980902,100000.0,99979.02335557029,1454.4317121493732,1.0,8.313056414322105,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,8.029392407724618,10.0,1.001,0.7942942453858313,0.7942942453858313,1.1767886376452157,,,,gradient,500000.0,500000.0,377109.68133803847,100000.0,99983.3475616208,1478.861495443288,1.0,8.029392407724618,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,7.755407785535052,10.0,1.001,0.832646973911956,0.832646973911956,1.1239270737503844,,,,gradient,500000.0,500000.0,383276.3733974094,100000.0,99986.8434525264,1503.0446015584682,1.0,7.755407785535052,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,7.490772260934007,10.0,1.001,0.8726109399416813,0.8726109399416813,1.0717703623686816,,,,gradient,500000.0,500000.0,389362.6322235497,100000.0,99989.65335786712,1526.9122832296064,1.0,7.490772260934007,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,7.235166817383181,10.0,1.001,0.9142435194218228,0.9142435194218228,1.020391169665983,,,,gradient,500000.0,500000.0,395351.3491818963,100000.0,99991.89922253085,1550.3974477721424,1.0,7.235166817383181,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,6.988283324052833,10.0,1.001,0.9576039056469804,0.9576039056469804,0.9698645895961128,,,,gradient,500000.0,500000.0,401226.0215651763,100000.0,99993.68454070004,1573.435378686966,1.0,6.988283324052833,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,6.749824164371927,10.0,1.001,1.0027531751518226,1.0027531751518226,0.9202674715149756,,,,gradient,500000.0,500000.0,406970.9318489949,100000.0,99995.09634999104,1595.9644386235095,1.0,6.749824164371927,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,6.519501877253128,10.0,1.001,1.0497543565269878,1.0497543565269878,0.8716776002997282,,,,gradient,500000.0,500000.0,412571.3180111302,100000.0,99996.20720873131,1617.9267372985498,1.0,6.519501877253128,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,6.2970388105601955,10.0,1.001,1.0986725022384474,1.0986725022384474,0.8241727524413035,,,,gradient,500000.0,500000.0,418013.5308755337,100000.0,99997.07709679824,1639.2687485315048,1.0,6.2970388105601955,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,6.08216678639999,10.0,1.001,1.1495747635302611,1.1495747635302611,0.7778296567443268,,,,gradient,500000.0,500000.0,423285.1747352909,100000.0,99997.75519662218,1659.941861707023,1.0,6.08216678639999,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,5.874626777835635,10.0,1.001,1.2025304684910063,1.2025304684910063,0.7327228923356577,,,,gradient,500000.0,500000.0,428375.22795009706,100000.0,99998.28152573638,1679.902854706263,1.0,5.874626777835635,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,5.674168596631097,10.0,1.001,1.257611203364866,1.257611203364866,0.6889237594002785,,,,gradient,500000.0,500000.0,433274.14077768335,100000.0,99998.68840464744,1699.1142775595426,1.0,5.674168596631097,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,5.480550591650763,10.0,1.001,1.3148908971893942,1.3148908971893942,0.6464991592896688,,,,gradient,500000.0,500000.0,437973.90836685576,100000.0,99999.00175415246,1717.544738693552,1.0,5.480550591650763,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,5.293539357550453,10.0,1.001,1.374445909843372,1.374445909843372,0.6055105203028998,,,,gradient,500000.0,500000.0,442468.11757989286,100000.0,99999.24222421118,1735.1690885485991,1.0,5.293539357550453,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,5.112909453408669,10.0,1.001,1.436355123589929,1.436355123589929,0.5660128035476026,,,,gradient,500000.0,500000.0,446751.96709082415,100000.0,99999.42616236932,1751.968498395389,1.0,5.112909453408669,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,4.938443130958922,10.0,1.001,1.5007000382022653,1.5007000382022653,0.5280536199606937,,,,gradient,500000.0,500000.0,450822.2609905537,100000.0,99999.56643374852,1767.9304352570734,1.0,4.938443130958922,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,4.769930072095496,10.0,1.001,1.567564869761828,1.567564869761828,0.4916724849919609,,,,gradient,500000.0,500000.0,454677.3768826403,100000.0,99999.6731069932,1783.0485367946678,1.0,4.769930072095496,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,4.60716713533624,10.0,1.001,1.637036653221715,1.637036653221715,0.456900231894186,,,,gradient,500000.0,500000.0,458317.21014737507,100000.0,99999.75402171948,1797.3223927348042,1.0,4.60716713533624,0.0,0.002,1.0
