condition,plot_condition,log10_d_eff_um2_s,mean_density,sd_density,n_biological_replicates,min_n_tracks,mean_n_tracks
noSBA_noNAI,- NAI,-4.116173120728929,0.1718871890717247,0.0869300007298193,3,15,60.0
noSBA_noNAI,- NAI,-4.1070615034168565,0.17464043188703812,0.08912822124335555,3,15,60.0
noSBA_noNAI,- NAI,-4.097949886104784,0.17739728433663163,0.09134565011640068,3,15,60.0
noSBA_noNAI,- NAI,-4.088838268792711,0.18015581685605042,0.09357929336577743,3,15,60.0
noSBA_noNAI,- NAI,-4.079726651480637,0.18291405687080908,0.0958259104646752,3,15,60.0
noSBA_noNAI,- NAI,-4.070615034168565,0.18566999478444657,0.09808202422301887,3,15,60.0
noSBA_noNAI,- NAI,-4.0615034168564925,0.18842159027694902,0.1003439325536854,3,15,60.0
noSBA_noNAI,- NAI,-4.052391799544419,0.1911667788851188,0.10260772199282342,3,15,60.0
noSBA_noNAI,- NAI,-4.043280182232346,0.193903478834437,0.10486928283379511,3,15,60.0
noSBA_noNAI,- NAI,-4.034168564920273,0.19662959809007108,0.10712432572807463,3,15,60.0
noSBA_noNAI,- NAI,-4.025056947608201,0.19934304159296212,0.10936839960248321,3,15,60.0
noSBA_noNAI,- NAI,-4.015945330296128,0.20204171864536893,0.11159691074006295,3,15,60.0
noSBA_noNAI,- NAI,-4.006833712984054,0.20472355040888632,0.1138051428713767,3,15,60.0
noSBA_noNAI,- NAI,-3.997722095671982,0.20738647747676986,0.11598827812374857,3,15,60.0
noSBA_noNAI,- NAI,-3.988610478359909,0.21002846748142404,0.11814141867768004,3,15,60.0
noSBA_noNAI,- NAI,-3.979498861047836,0.21264752269712914,0.12025960898214774,3,15,60.0
noSBA_noNAI,- NAI,-3.9703872437357632,0.2152416875975267,0.12233785838353677,3,15,60.0
noSBA_noNAI,- NAI,-3.9612756264236904,0.21780905632702327,0.12437116402641708,3,15,60.0
noSBA_noNAI,- NAI,-3.9521640091116175,0.22034778004514646,0.1263545338881403,3,15,60.0
noSBA_noNAI,- NAI,-3.9430523917995446,0.22285607410298006,0.12828300981322724,3,15,60.0
noSBA_noNAI,- NAI,-3.9339407744874713,0.22533222501111339,0.13015169041767793,3,15,60.0
noSBA_noNAI,- NAI,-3.924829157175399,0.22777459715908566,0.13195575373764906,3,15,60.0
noSBA_noNAI,- NAI,-3.9157175398633255,0.23018163924707094,0.13369047950139526,3,15,60.0
noSBA_noNAI,- NAI,-3.906605922551253,0.2325518903915357,0.13535127090795443,3,15,60.0
noSBA_noNAI,- NAI,-3.8974943052391797,0.23488398586781614,0.13693367580080595,3,15,60.0
noSBA_noNAI,- NAI,-3.8883826879271073,0.23717666245399002,0.13843340712965474,3,15,60.0
noSBA_noNAI,- NAI,-3.879271070615034,0.23942876334206886,0.13984636259861924,3,15,60.0
noSBA_noNAI,- NAI,-3.8701594533029615,0.24163924258438288,0.14116864340445515,3,15,60.0
noSBA_noNAI,- NAI,-3.861047835990888,0.24380716904510144,0.1423965719740579,3,15,60.0
noSBA_noNAI,- NAI,-3.8519362186788157,0.24593172982907366,0.14352670861636269,3,15,60.0
noSBA_noNAI,- NAI,-3.8428246013667424,0.24801223316262852,0.14455586700994205,3,15,60.0
noSBA_noNAI,- NAI,-3.83371298405467,0.250048110703577,0.14548112845406466,3,15,60.0
noSBA_noNAI,- NAI,-3.8246013667425967,0.2520389192604621,0.14629985481777888,3,15,60.0
noSBA_noNAI,- NAI,-3.815489749430524,0.25398434190402175,0.14700970012866577,3,15,60.0
noSBA_noNAI,- NAI,-3.806378132118451,0.2558841884569261,0.14760862075031153,3,15,60.0
noSBA_noNAI,- NAI,-3.7972665148063784,0.2577383953510464,0.14809488410523816,3,15,60.0
noSBA_noNAI,- NAI,-3.788154897494305,0.25954702484483644,0.1484670759079848,3,15,60.0
noSBA_noNAI,- NAI,-3.7790432801822327,0.26131026359681414,0.1487241058812459,3,15,60.0
noSBA_noNAI,- NAI,-3.7699316628701594,0.26302842059463133,0.14886521193639576,3,15,60.0
noSBA_noNAI,- NAI,-3.760820045558087,0.26470192444275803,0.14888996280832947,3,15,60.0
noSBA_noNAI,- NAI,-3.7517084282460136,0.26633132001541027,0.1487982591433033,3,15,60.0
noSBA_noNAI,- NAI,-3.742596810933941,0.2679172644849553,0.14859033304729408,3,15,60.0
noSBA_noNAI,- NAI,-3.733485193621868,0.2694605227396499,0.14826674611128585,3,15,60.0
noSBA_noNAI,- NAI,-3.7243735763097954,0.270961962208155,0.14782838593877215,3,15,60.0
noSBA_noNAI,- NAI,-3.715261958997722,0.27242254711183694,0.147276461209582,3,15,60.0
noSBA_noNAI,- NAI,-3.706150341685649,0.27384333216934614,0.14661249532282739,3,15,60.0
noSBA_noNAI,- NAI,-3.6970387243735763,0.27522545578139285,0.14583831867028635,3,15,60.0
noSBA_noNAI,- NAI,-3.6879271070615034,0.2765701327269346,0.14495605959979607,3,15,60.0
noSBA_noNAI,- NAI,-3.6788154897494305,0.27787864640518456,0.14396813413618084,3,15,60.0
noSBA_noNAI,- NAI,-3.6697038724373576,0.2791523406608833,0.14287723453481443,3,15,60.0
noSBA_noNAI,- NAI,-3.6605922551252847,0.28039261123315534,0.14168631675004123,3,15,60.0
noSBA_noNAI,- NAI,-3.651480637813212,0.2816008968709538,0.14039858690729143,3,15,60.0
noSBA_noNAI,- NAI,-3.642369020501139,0.2827786701605858,0.13901748687376164,3,15,60.0
noSBA_noNAI,- NAI,-3.633257403189066,0.28392742811306776,0.13754667902791307,3,15,60.0
noSBA_noNAI,- NAI,-3.624145785876993,0.2850486825610812,0.13599003033270948,3,15,60.0
noSBA_noNAI,- NAI,-3.6150341685649203,0.28614395041706336,0.1343515958214133,3,15,60.0
noSBA_noNAI,- NAI,-3.6059225512528474,0.287214743845458,0.13263560160779614,3,15,60.0
noSBA_noNAI,- NAI,-3.5968109339407746,0.28826256040336135,0.13084642753477632,3,15,60.0
noSBA_noNAI,- NAI,-3.5876993166287017,0.28928887320470487,0.12898858957666567,3,15,60.0
noSBA_noNAI,- NAI,-3.578587699316629,0.2902951211637205,0.12706672211037476,3,15,60.0
noSBA_noNAI,- NAI,-3.569476082004556,0.2912826993737207,0.12508556017001418,3,15,60.0
noSBA_noNAI,- NAI,-3.560364464692483,0.29225294967718574,0.12304992179729318,3,15,60.0
noSBA_noNAI,- NAI,-3.55125284738041,0.29320715148278637,0.1209646905969225,3,15,60.0
noSBA_noNAI,- NAI,-3.5421412300683373,0.2941465128842719,0.11883479860182404,3,15,60.0
noSBA_noNAI,- NAI,-3.5330296127562644,0.29507216213511983,0.11666520954730863,3,15,60.0
noSBA_noNAI,- NAI,-3.5239179954441915,0.29598513953148714,0.11446090264648143,3,15,60.0
noSBA_noNAI,- NAI,-3.5148063781321186,0.2968863897543033,0.11222685695094664,3,15,60.0
noSBA_noNAI,- NAI,-3.5056947608200457,0.29777675471933923,0.10996803637141031,3,15,60.0
noSBA_noNAI,- NAI,-3.496583143507973,0.29865696698174665,0.1076893754220159,3,15,60.0
noSBA_noNAI,- NAI,-3.4874715261959,0.29952764373893315,0.10539576574021728,3,15,60.0
noSBA_noNAI,- NAI,-3.478359908883827,0.30038928147269967,0.10309204342072154,3,15,60.0
noSBA_noNAI,- NAI,-3.4692482915717537,0.3012422512683581,0.10078297718758025,3,15,60.0
noSBA_noNAI,- NAI,-3.4601366742596813,0.30208679484506856,0.09847325741294867,3,15,60.0
noSBA_noNAI,- NAI,-3.451025056947608,0.30292302132791105,0.09616748597446306,3,15,60.0
noSBA_noNAI,- NAI,-3.4419134396355355,0.30375090478825345,0.09387016692578368,3,15,60.0
noSBA_noNAI,- NAI,-3.432801822323462,0.30457028257482727,0.09158569793675803,3,15,60.0
noSBA_noNAI,- NAI,-3.4236902050113898,0.30538085445357793,0.08931836244119966,3,15,60.0
noSBA_noNAI,- NAI,-3.4145785876993164,0.3061821825698678,0.08707232241168342,3,15,60.0
noSBA_noNAI,- NAI,-3.405466970387244,0.30697369224198157,0.08485161166255373,3,15,60.0
noSBA_noNAI,- NAI,-3.3963553530751707,0.30775467359016456,0.08266012956493282,3,15,60.0
noSBA_noNAI,- NAI,-3.3872437357630982,0.3085242840006161,0.08050163504165209,3,15,60.0
noSBA_noNAI,- NAI,-3.378132118451025,0.309281551419028,0.07837974069641639,3,15,60.0
noSBA_noNAI,- NAI,-3.3690205011389525,0.3100253784633933,0.07629790692116083,3,15,60.0
noSBA_noNAI,- NAI,-3.359908883826879,0.3107545473409852,0.07425943581954013,3,15,60.0
noSBA_noNAI,- NAI,-3.3507972665148067,0.3114677255496063,0.07226746478411682,3,15,60.0
noSBA_noNAI,- NAI,-3.3416856492027334,0.31216347233851577,0.07032495957146712,3,15,60.0
noSBA_noNAI,- NAI,-3.332574031890661,0.3128402458998387,0.06843470673464244,3,15,60.0
noSBA_noNAI,- NAI,-3.3234624145785876,0.31349641125681726,0.06659930529767238,3,15,60.0
noSBA_noNAI,- NAI,-3.314350797266515,0.3141302488109826,0.06482115759348739,3,15,60.0
noSBA_noNAI,- NAI,-3.305239179954442,0.3147399635062553,0.06310245923579218,3,15,60.0
noSBA_noNAI,- NAI,-3.2961275626423694,0.3153236945641314,0.06144518825757962,3,15,60.0
noSBA_noNAI,- NAI,-3.287015945330296,0.3158795257405285,0.05985109352380315,3,15,60.0
noSBA_noNAI,- NAI,-3.2779043280182236,0.31640549605155305,0.058321682611824965,3,15,60.0
noSBA_noNAI,- NAI,-3.2687927107061503,0.31689961091245494,0.05685820944776588,3,15,60.0
noSBA_noNAI,- NAI,-3.259681093394078,0.3173598536313478,0.05546166208539702,3,15,60.0
noSBA_noNAI,- NAI,-3.2505694760820045,0.3177841971969532,0.054132751110593846,3,15,60.0
noSBA_noNAI,- NAI,-3.2414578587699316,0.3181706162976421,0.052871899240920346,3,15,60.0
noSBA_noNAI,- NAI,-3.2323462414578588,0.31851709950745866,0.05167923275781888,3,15,60.0
noSBA_noNAI,- NAI,-3.223234624145786,0.318821661573594,0.05055457544881807,3,15,60.0
noSBA_noNAI,- NAI,-3.214123006833713,0.31908235573896077,0.04949744574042769,3,15,60.0
noSBA_noNAI,- NAI,-3.20501138952164,0.31929728603310076,0.04850705766197189,3,15,60.0
noSBA_noNAI,- NAI,-3.1958997722095672,0.31946461946464216,0.047582326192582916,3,15,60.0
noSBA_noNAI,- NAI,-3.1867881548974943,0.3195825980489072,0.04672187740814185,3,15,60.0
noSBA_noNAI,- NAI,-3.1776765375854215,0.3196495506050581,0.04592406366715734,3,15,60.0
noSBA_noNAI,- NAI,-3.1685649202733486,0.3196639042583436,0.04518698386443391,3,15,60.0
noSBA_noNAI,- NAI,-3.1594533029612757,0.3196241955845751,0.04450850855321417,3,15,60.0
noSBA_noNAI,- NAI,-3.150341685649203,0.3195290813358888,0.04388630950749779,3,15,60.0
noSBA_noNAI,- NAI,-3.14123006833713,0.31937734868915296,0.04331789308468317,3,15,60.0
noSBA_noNAI,- NAI,-3.132118451025057,0.3191679249610038,0.042800636571492294,3,15,60.0
noSBA_noNAI,- NAI,-3.123006833712984,0.31889988673646164,0.04233182656696652,3,15,60.0
noSBA_noNAI,- NAI,-3.1138952164009113,0.31857246836132885,0.04190869838385723,3,15,60.0
noSBA_noNAI,- NAI,-3.1047835990888384,0.3181850697521185,0.041528475436870056,3,15,60.0
noSBA_noNAI,- NAI,-3.0956719817767655,0.3177372634810504,0.04118840763005035,3,15,60.0
noSBA_noNAI,- NAI,-3.0865603644646926,0.317228801097673,0.04088580784827277,3,15,60.0
noSBA_noNAI,- NAI,-3.0774487471526197,0.3166596186528891,0.04061808578788958,3,15,60.0
noSBA_noNAI,- NAI,-3.068337129840547,0.3160298413955609,0.04038277851583853,3,15,60.0
noSBA_noNAI,- NAI,-3.059225512528474,0.31533978761639586,0.04017757731144724,3,15,60.0
noSBA_noNAI,- NAI,-3.050113895216401,0.31458997161846974,0.04000035050865113,3,15,60.0
noSBA_noNAI,- NAI,-3.041002277904328,0.3137811057984683,0.0398491622084139,3,15,60.0
noSBA_noNAI,- NAI,-3.0318906605922553,0.31291410182750995,0.03972228686468119,3,15,60.0
noSBA_noNAI,- NAI,-3.0227790432801824,0.31199007092521386,0.03961821985793237,3,15,60.0
noSBA_noNAI,- NAI,-3.0136674259681095,0.31101032322547423,0.039535684256683544,3,15,60.0
noSBA_noNAI,- NAI,-3.004555808656036,0.3099763662371556,0.039473634029589866,3,15,60.0
noSBA_noNAI,- NAI,-2.995444191343964,0.30888990240761816,0.03943125401117816,3,15,60.0
noSBA_noNAI,- NAI,-2.986332574031891,0.30775282580157887,0.03940795694571922,3,15,60.0
noSBA_noNAI,- NAI,-2.977220956719818,0.3065672179122981,0.03940337793984236,3,15,60.0
noSBA_noNAI,- NAI,-2.968109339407745,0.3053353426264169,0.03941736664879105,3,15,60.0
noSBA_noNAI,- NAI,-2.9589977220956722,0.30405964036794114,0.03944997750706148,3,15,60.0
noSBA_noNAI,- NAI,-2.9498861047835994,0.3027427214508567,0.03950145829453742,3,15,60.0
noSBA_noNAI,- NAI,-2.9407744874715265,0.3013873586736297,0.039572237306552877,3,15,60.0
noSBA_noNAI,- NAI,-2.9316628701594536,0.2999964791924071,0.03966290937256623,3,15,60.0
noSBA_noNAI,- NAI,-2.9225512528473807,0.2985731557130335,0.03977422094468474,3,15,60.0
noSBA_noNAI,- NAI,-2.913439635535308,0.29712059704506283,0.03990705445517443,3,15,60.0
noSBA_noNAI,- NAI,-2.904328018223235,0.29564213806372913,0.040062412121897914,3,15,60.0
noSBA_noNAI,- NAI,-2.8952164009111616,0.2941412291283509,0.04024139936262667,3,15,60.0
noSBA_noNAI,- NAI,-2.8861047835990887,0.2926214250078689,0.040445207963440775,3,15,60.0
noSBA_noNAI,- NAI,-2.876993166287016,0.2910863733661533,0.040675099132803996,3,15,60.0
noSBA_noNAI,- NAI,-2.867881548974943,0.2895398028613502,0.040932386561126334,3,15,60.0
noSBA_noNAI,- NAI,-2.85876993166287,0.2879855109148784,0.04121841959538986,3,15,60.0
noSBA_noNAI,- NAI,-2.849658314350797,0.28642735120672586,0.04153456662932315,3,15,60.0
noSBA_noNAI,- NAI,-2.8405466970387243,0.2848692209544374,0.0418821988013314,3,15,60.0
noSBA_noNAI,- NAI,-2.8314350797266514,0.2833150480336298,0.04226267408459086,3,15,60.0
noSBA_noNAI,- NAI,-2.8223234624145785,0.28176877799802563,0.04267732184612485,3,15,60.0
noSBA_noNAI,- NAI,-2.8132118451025057,0.28023436105686395,0.043127427944117364,3,15,60.0
noSBA_noNAI,- NAI,-2.8041002277904328,0.2787157390671367,0.043614220425057366,3,15,60.0
noSBA_noNAI,- NAI,-2.79498861047836,0.27721683259741625,0.044138855874538356,3,15,60.0
noSBA_noNAI,- NAI,-2.785876993166287,0.2757415281190996,0.04470240646768646,3,15,60.0
noSBA_noNAI,- NAI,-2.776765375854214,0.274293665379696,0.04530584775739344,3,15,60.0
noSBA_noNAI,- NAI,-2.7676537585421412,0.27287702501135636,0.04595004723092378,3,15,60.0
noSBA_noNAI,- NAI,-2.7585421412300684,0.2714953164261759,0.04663575365824633,3,15,60.0
noSBA_noNAI,- NAI,-2.7494305239179955,0.2701521660479288,0.04736358724877655,3,15,60.0
noSBA_noNAI,- NAI,-2.7403189066059226,0.268851105927812,0.04813403062727174,3,15,60.0
noSBA_noNAI,- NAI,-2.7312072892938497,0.26759556278951185,0.048947420634521184,3,15,60.0
noSBA_noNAI,- NAI,-2.722095671981777,0.26638884754646547,0.04980394095427585,3,15,60.0
noSBA_noNAI,- NAI,-2.712984054669704,0.265234145331591,0.050703615564589084,3,15,60.0
noSBA_noNAI,- NAI,-2.703872437357631,0.26413450607701777,0.051646303009342864,3,15,60.0
noSBA_noNAI,- NAI,-2.694760820045558,0.26309283567847547,0.05263169148411633,3,15,60.0
noSBA_noNAI,- NAI,-2.6856492027334853,0.2621118877760164,0.05365929472959241,3,15,60.0
noSBA_noNAI,- NAI,-2.6765375854214124,0.26119425617965575,0.05472844872521532,3,15,60.0
noSBA_noNAI,- NAI,-2.6674259681093395,0.26034236796535154,0.05583830917567531,3,15,60.0
noSBA_noNAI,- NAI,-2.6583143507972666,0.2595584772635004,0.05698784978279315,3,15,60.0
noSBA_noNAI,- NAI,-2.6492027334851938,0.25884465975883547,0.058175861295409144,3,15,60.0
noSBA_noNAI,- NAI,-2.640091116173121,0.2582028079172769,0.05940095132978689,3,15,60.0
noSBA_noNAI,- NAI,-2.630979498861048,0.2576346269519263,0.060661544952746435,3,15,60.0
noSBA_noNAI,- NAI,-2.621867881548975,0.2571416315370189,0.06195588601917589,3,15,60.0
noSBA_noNAI,- NAI,-2.612756264236902,0.25672514327527945,0.0632820392547054,3,15,60.0
noSBA_noNAI,- NAI,-2.6036446469248293,0.25638628892076515,0.06463789307316253,3,15,60.0
noSBA_noNAI,- NAI,-2.5945330296127564,0.2561259993559467,0.06602116311697444,3,15,60.0
noSBA_noNAI,- NAI,-2.5854214123006836,0.25594500931848496,0.06742939650699466,3,15,60.0
noSBA_noNAI,- NAI,-2.5763097949886107,0.25584385786991304,0.06885997678634177,3,15,60.0
noSBA_noNAI,- NAI,-2.567198177676538,0.2558228895952551,0.07031012954082047,3,15,60.0
noSBA_noNAI,- NAI,-2.558086560364465,0.25588225651949453,0.07177692867639468,3,15,60.0
noSBA_noNAI,- NAI,-2.548974943052392,0.25602192072378344,0.07325730333207596,3,15,60.0
noSBA_noNAI,- NAI,-2.539863325740319,0.2562416576413402,0.07474804540450879,3,15,60.0
noSBA_noNAI,- NAI,-2.5307517084282463,0.2565410600101522,0.07624581765855049,3,15,60.0
noSBA_noNAI,- NAI,-2.5216400911161734,0.25691954245687504,0.0777471623962829,3,15,60.0
noSBA_noNAI,- NAI,-2.5125284738041005,0.25737634668371095,0.07924851065518797,3,15,60.0
noSBA_noNAI,- NAI,-2.5034168564920276,0.25791054722757806,0.08074619190471646,3,15,60.0
noSBA_noNAI,- NAI,-2.4943052391799547,0.25852105775853357,0.08223644420917209,3,15,60.0
noSBA_noNAI,- NAI,-2.485193621867882,0.25920663788221754,0.08371542482375277,3,15,60.0
noSBA_noNAI,- NAI,-2.476082004555809,0.2599659004090378,0.085179221189753,3,15,60.0
noSBA_noNAI,- NAI,-2.466970387243736,0.2607973190509199,0.08662386229432222,3,15,60.0
noSBA_noNAI,- NAI,-2.457858769931663,0.26169923650472293,0.08804533035981399,3,15,60.0
noSBA_noNAI,- NAI,-2.4487471526195903,0.2626698728798615,0.08943957282765715,3,15,60.0
noSBA_noNAI,- NAI,-2.4396355353075174,0.2637073344262953,0.09080251460181211,3,15,60.0
noSBA_noNAI,- NAI,-2.430523917995444,0.2648096225178494,0.09213007051728163,3,15,60.0
noSBA_noNAI,- NAI,-2.421412300683371,0.2659746428448137,0.09341815799979207,3,15,60.0
noSBA_noNAI,- NAI,-2.4123006833712983,0.2672002147689588,0.09466270988369674,3,15,60.0
noSBA_noNAI,- NAI,-2.4031890660592254,0.2684840807934813,0.09585968735634533,3,15,60.0
noSBA_noNAI,- NAI,-2.3940774487471526,0.26982391609997736,0.09700509299866837,3,15,60.0
noSBA_noNAI,- NAI,-2.3849658314350797,0.2712173381043353,0.09809498389352861,3,15,60.0
noSBA_noNAI,- NAI,-2.375854214123007,0.2726619159834423,0.0991254847755369,3,15,60.0
noSBA_noNAI,- NAI,-2.366742596810934,0.2741551801248175,0.10009280119853758,3,15,60.0
noSBA_noNAI,- NAI,-2.357630979498861,0.2756946314517223,0.1009932326998811,3,15,60.0
noSBA_noNAI,- NAI,-2.348519362186788,0.2772777505769601,0.1018231859439608,3,15,60.0
noSBA_noNAI,- NAI,-2.3394077448747153,0.27890200673945637,0.10257918783134923,3,15,60.0
noSBA_noNAI,- NAI,-2.3302961275626424,0.280564866478822,0.10325789856429622,3,15,60.0
noSBA_noNAI,- NAI,-2.3211845102505695,0.2822638020044357,0.10385612466442128,3,15,60.0
noSBA_noNAI,- NAI,-2.3120728929384966,0.28399629921713815,0.10437083194423104,3,15,60.0
noSBA_noNAI,- NAI,-2.3029612756264237,0.2857598653434193,0.10479915844073855,3,15,60.0
noSBA_noNAI,- NAI,-2.293849658314351,0.28755203614398167,0.10513842732707175,3,15,60.0
noSBA_noNAI,- NAI,-2.284738041002278,0.2893703826607915,0.10538615982668587,3,15,60.0
noSBA_noNAI,- NAI,-2.275626423690205,0.2912125174691682,0.10554008816481973,3,15,60.0
noSBA_noNAI,- NAI,-2.266514806378132,0.29307610040410903,0.10559816860335544,3,15,60.0
noSBA_noNAI,- NAI,-2.2574031890660593,0.2949588437329021,0.10555859461851705,3,15,60.0
noSBA_noNAI,- NAI,-2.2482915717539864,0.2968585167491145,0.10541981029613395,3,15,60.0
noSBA_noNAI,- NAI,-2.2391799544419135,0.29877294976627566,0.10518052403686354,3,15,60.0
noSBA_noNAI,- NAI,-2.2300683371298406,0.3007000374929644,0.10483972268417664,3,15,60.0
noSBA_noNAI,- NAI,-2.2209567198177678,0.3026377417745644,0.10439668621152103,3,15,60.0
noSBA_noNAI,- NAI,-2.211845102505695,0.30458409369064343,0.10385100313240053,3,15,60.0
noSBA_noNAI,- NAI,-2.202733485193622,0.30653719500073034,0.10320258682871683,3,15,60.0
noSBA_noNAI,- NAI,-2.193621867881549,0.3084952189351874,0.10245169302926754,3,15,60.0
noSBA_noNAI,- NAI,-2.1845102505694762,0.3104564103318794,0.1015989387124556,3,15,60.0
noSBA_noNAI,- NAI,-2.1753986332574033,0.312419085123423,0.1006453227557854,3,15,60.0
noSBA_noNAI,- NAI,-2.1662870159453305,0.3143816291839047,0.09959224871025586,3,15,60.0
noSBA_noNAI,- NAI,-2.1571753986332576,0.31634249654808166,0.09844155014090192,3,15,60.0
noSBA_noNAI,- NAI,-2.1480637813211847,0.31830020702020895,0.09719551904579551,3,15,60.0
noSBA_noNAI,- NAI,-2.138952164009112,0.3202533431937052,0.0958569379445752,3,15,60.0
noSBA_noNAI,- NAI,-2.129840546697039,0.3222005469068927,0.09442911631299021,3,15,60.0
noSBA_noNAI,- NAI,-2.120728929384966,0.3241405151639626,0.09291593212950174,3,15,60.0
noSBA_noNAI,- NAI,-2.111617312072893,0.326071995554123,0.0913218793889021,3,15,60.0
noSBA_noNAI,- NAI,-2.1025056947608203,0.3279937812055285,0.08965212251784119,3,15,60.0
noSBA_noNAI,- NAI,-2.0933940774487474,0.3299047053140582,0.08791255868437936,3,15,60.0
noSBA_noNAI,- NAI,-2.0842824601366745,0.33180363529026674,0.08610988900650664,3,15,60.0
noSBA_noNAI,- NAI,-2.0751708428246016,0.33368946657084986,0.08425169959970288,3,15,60.0
noSBA_noNAI,- NAI,-2.0660592255125287,0.3355611161437211,0.08234655321139,3,15,60.0
noSBA_noNAI,- NAI,-2.056947608200456,0.3374175158382566,0.08040409179850136,3,15,60.0
noSBA_noNAI,- NAI,-2.047835990888383,0.339257605434412,0.07843514971194342,3,15,60.0
noSBA_noNAI,- NAI,-2.03872437357631,0.34108032564622864,0.07645187602108758,3,15,60.0
noSBA_noNAI,- NAI,-2.029612756264237,0.34288461103668694,0.0744678627657178,3,15,60.0
noSBA_noNAI,- NAI,-2.0205011389521643,0.344669382921947,0.07249827335096048,3,15,60.0
noSBA_noNAI,- NAI,-2.0113895216400914,0.3464335423236933,0.07055996168133843,3,15,60.0
noSBA_noNAI,- NAI,-2.0022779043280186,0.3481759630285744,0.06867156779029433,3,15,60.0
noSBA_noNAI,- NAI,-1.9931662870159457,0.3498954848135954,0.06685356965107354,3,15,60.0
noSBA_noNAI,- NAI,-1.9840546697038728,0.35159090689575384,0.06512826389656895,3,15,60.0
noSBA_noNAI,- NAI,-1.9749430523918,0.3532609816632372,0.0635196412961701,3,15,60.0
noSBA_noNAI,- NAI,-1.9658314350797266,0.3549044087440832,0.06205311793048673,3,15,60.0
noSBA_noNAI,- NAI,-1.9567198177676537,0.3565198294663899,0.060755083079147475,3,15,60.0
noSBA_noNAI,- NAI,-1.9476082004555808,0.358105821761921,0.05965223380223167,3,15,60.0
noSBA_noNAI,- NAI,-1.938496583143508,0.3596608955623228,0.05877068785600759,3,15,60.0
noSBA_noNAI,- NAI,-1.929384965831435,0.361183488734148,0.0581349025850059,3,15,60.0
noSBA_noNAI,- NAI,-1.9202733485193622,0.3626719635955023,0.057766474511820466,3,15,60.0
noSBA_noNAI,- NAI,-1.9111617312072893,0.36412460405340247,0.05768294228397066,3,15,60.0
noSBA_noNAI,- NAI,-1.9020501138952164,0.3655396133968927,0.05789674818895688,3,15,60.0
noSBA_noNAI,- NAI,-1.8929384965831435,0.36691511277663363,0.05841451388279185,3,15,60.0
noSBA_noNAI,- NAI,-1.8838268792710706,0.368249140397088,0.059236745895135556,3,15,60.0
noSBA_noNAI,- NAI,-1.8747152619589977,0.36953965144261414,0.0603580128336621,3,15,60.0
noSBA_noNAI,- NAI,-1.8656036446469249,0.3707845187537737,0.06176755072140382,3,15,60.0
noSBA_noNAI,- NAI,-1.856492027334852,0.37198153426500674,0.06345018254235786,3,15,60.0
noSBA_noNAI,- NAI,-1.847380410022779,0.37312841120956497,0.06538740232512048,3,15,60.0
noSBA_noNAI,- NAI,-1.8382687927107062,0.37422278709225454,0.06755847715797644,3,15,60.0
noSBA_noNAI,- NAI,-1.8291571753986333,0.3752622274251758,0.06994145256158392,3,15,60.0
noSBA_noNAI,- NAI,-1.8200455580865604,0.3762442302162919,0.07251399138159893,3,15,60.0
noSBA_noNAI,- NAI,-1.8109339407744875,0.37716623119536,0.07525401917721261,3,15,60.0
noSBA_noNAI,- NAI,-1.8018223234624147,0.37802560975654703,0.07814018136480227,3,15,60.0
noSBA_noNAI,- NAI,-1.7927107061503418,0.3788196955919841,0.08115213675739742,3,15,60.0
noSBA_noNAI,- NAI,-1.783599088838269,0.3795457759856102,0.08427072037001623,3,15,60.0
noSBA_noNAI,- NAI,-1.774487471526196,0.38020110373196836,0.08747800885937271,3,15,60.0
noSBA_noNAI,- NAI,-1.7653758542141231,0.3807829056401774,0.09075731812187861,3,15,60.0
noSBA_noNAI,- NAI,-1.7562642369020502,0.3812883915791307,0.09409315695455492,3,15,60.0
noSBA_noNAI,- NAI,-1.7471526195899774,0.38171476401612875,0.09747115490107289,3,15,60.0
noSBA_noNAI,- NAI,-1.7380410022779045,0.3820592279976265,0.10087797729158213,3,15,60.0
noSBA_noNAI,- NAI,-1.7289293849658316,0.38231900151762876,0.10430123635039998,3,15,60.0
noSBA_noNAI,- NAI,-1.7198177676537587,0.38249132621648946,0.10772940410297745,3,15,60.0
noSBA_noNAI,- NAI,-1.7107061503416858,0.3825734783505048,0.11115173053575576,3,15,60.0
noSBA_noNAI,- NAI,-1.701594533029613,0.38256277997073257,0.11455816887695466,3,15,60.0
noSBA_noNAI,- NAI,-1.69248291571754,0.382456610247945,0.11793930880427414,3,15,60.0
noSBA_noNAI,- NAI,-1.6833712984054672,0.382252416879526,0.12128631770296276,3,15,60.0
noSBA_noNAI,- NAI,-1.6742596810933943,0.3819477275134691,0.12459088968117868,3,15,60.0
noSBA_noNAI,- NAI,-1.6651480637813214,0.38154016112441164,0.1278452018138705,3,15,60.0
noSBA_noNAI,- NAI,-1.6560364464692485,0.3810274392768556,0.13104187697000197,3,15,60.0
noSBA_noNAI,- NAI,-1.6469248291571756,0.3804073972113678,0.13417395253761621,3,15,60.0
noSBA_noNAI,- NAI,-1.6378132118451028,0.37967799469060703,0.13723485436743263,3,15,60.0
noSBA_noNAI,- NAI,-1.6287015945330299,0.37883732654348884,0.1402183752885748,3,15,60.0
noSBA_noNAI,- NAI,-1.619589977220957,0.3778836328476454,0.14311865759676848,3,15,60.0
noSBA_noNAI,- NAI,-1.610478359908884,0.37681530869255164,0.14593017896772878,3,15,60.0
