explore_to_exploit_demand_ratio,explore_fraction,escape_fraction,exploit_fraction,simplex_x,simplex_y,explore_contribution,escape_contribution,exploit_contribution,explore_demand,escape_demand,exploit_demand
9.457416090031758,0.7061822274727552,0.2308412023751421,0.0629765701521026,0.2623294874511934,0.0545393095949337,0.2569687096952663,0.0835591465269653,0.0271711329235175,3.0752912203613754,1.0,0.3251724563121182
9.941601022809222,0.7124220650838186,0.2271391465261776,0.0604387883900039,0.2573585407211795,0.0523415261196953,0.2592392893802879,0.0822190884092991,0.0260762113451857,3.1530304506631746,1.0,0.3171551989894898
10.45057444399587,0.7185612742820295,0.223448024237914,0.0579907014800564,0.2524433749779422,0.0502214206650087,0.2614732519537435,0.080882987986322,0.0250199884566122,3.2327348242619394,1.0,0.3093356103615174
10.985605433061185,0.7245997383455738,0.2197702829212323,0.0556299787331938,0.2475852722878292,0.0481769747949339,0.2636705549423833,0.079551731163853,0.0240014586860062,3.3144540173399877,1.0,0.3017088168272581
11.54802804167758,0.7305374492039254,0.2161082575217789,0.0533542932742957,0.2427854041589268,0.0462061733765053,0.2658311954094687,0.0782261631379114,0.0230196181070973,3.398238961826784,1.0,0.2942700649463545
12.139244620058346,0.736374502314977,0.2124641711269383,0.0511613265580847,0.2380448344059806,0.0443070084906128,0.2679552080906396,0.0769070886144276,0.0220734663875116,3.4841418771425405,1.0,0.2870147184764281
12.76072931359184,0.7421110915541947,0.2088401358681873,0.0490487725776178,0.2333645221569962,0.0424774830766626,0.2700426635341574,0.0755952721358739,0.0211620086045181,3.5722163027442555,1.0,0.2799382554835153
13.414031738490433,0.7477475041348896,0.2052381540951357,0.0470143417699747,0.2287453249801231,0.0407156143150019,0.272093666252471,0.0742914385062398,0.0202842569301309,3.662517131494464,1.0,0.2730362655237485
14.10078084561931,0.7532841155770273,0.201660119797972,0.0450557646250007,0.2241880021104723,0.0390194367521829,0.2741083528914449,0.0729962733059246,0.0194392321880956,3.755100643873518,1.0,0.2663044468945218
14.82268898213896,0.758721384740361,0.1981078202555683,0.0431707950040707,0.2196932177576036,0.0373870051750955,0.2760868904229939,0.0717104234883127,0.0186259652857638,3.8500245430567017,1.0,0.2597386039534326
