architecture,K_D,K_C,n_binders,n_cleavers,mean_attachments,attachment_probability,speed,orientational_persistence_time,active_diffusivity,mobile_fraction,local_depletion_probability,receptor_contrast,persistence_length,diffusivity_shift
polarized,369.1704158455517,10.0,16.0,4.0,0.2377476292837772,0.014859226830236,0.0118430330313495,1401.5195579283688,0.0657700601268566,1.0,0.3728727299076832,0.9974875231491804,16.598242418628093,0.0657700601268566
polarized,346.66976525371945,10.0,16.0,4.0,0.2529347326608829,0.0158084207913051,0.0125777517951096,1348.49631322727,0.0713938659768238,1.0,0.3563961722517597,0.9964357109693734,16.961051924393047,0.0713938659768238
polarized,325.5405118685032,10.0,16.0,4.0,0.269075413346084,0.0168172133341302,0.0133512066478287,1293.2538766370474,0.0771681296534808,1.0,0.3392952539552757,0.995059274910179,17.266499755086812,0.0771681296534808
polarized,305.6990700935378,10.0,16.0,4.0,0.2862273675171117,0.0178892104698194,0.0141637900472703,1236.1066740287386,0.0830314475432263,1.0,0.321682635951021,0.9932996263933008,17.50795540697271,0.0830314475432263
polarized,287.0669488097448,10.0,16.0,4.0,0.3044514964892472,0.0190282185305779,0.015015608221606,1177.4213901066807,0.088913329083191,1.0,0.3036881111186374,0.9910993459725722,17.679698305580654,0.088913329083191
polarized,269.57044087089156,10.0,16.0,4.0,0.3238120469752488,0.020238252935953,0.0159064734920447,1117.6088093042094,0.0947360638160216,1.0,0.2854552028566391,0.98840508580196,17.77721489967313,0.0947360638160216
polarized,253.1403315241567,10.0,16.0,4.0,0.3443767522674648,0.0215235470167165,0.0168359059101886,1057.113049843003,0.1004172536369245,1.0,0.267136794160926,0.9851703682653494,17.797455843589407,0.1004172536369245
polarized,237.7116246022335,10.0,16.0,4.0,0.3662169734804925,0.0228885608425307,0.0178031419237685,996.3987379809788,0.1058728543354596,1.0,0.2488900520364847,0.981358023288878,17.739028144939223,0.1058728543354596
polarized,223.22328540381503,10.0,16.0,4.0,0.3894078398463511,0.0243379899903969,0.0188071468943726,935.9368837463816,0.1110204992758725,1.0,0.2308709982722833,0.9769420651252254,17.60230245647961,0.1110204992758725
polarized,209.61799924531277,10.0,16.0,4.0,0.4140283868921311,0.0258767741807581,0.019846627982814,876.190359404803,0.1157828370661046,1.0,0.2132291230203452,0.971908893910348,17.389424105235303,0.1157828370661046
polarized,196.84194472866113,10.0,16.0,4.0,0.4401616911515892,0.0275101056969743,0.0209200441703373,817.5999248605951,0.1200906117468061,1.0,0.1961024337649094,0.9662577981184672,17.104226541748123,0.1200906117468061
polarized,184.8445808282741,10.0,16.0,4.0,0.467894999866524,0.0292434374916577,0.0220256108592586,760.5716831199994,0.1238852477215132,1.0,0.1796132799097732,0.9600008130695687,16.752055922972506,0.1238852477215132
polarized,173.5784469548853,10.0,16.0,4.0,0.4973198539204483,0.031082490870028,0.0231612973971897,705.4666940545554,0.1271207643467313,1.0,0.1638652021006008,0.953162046190796,16.33952390480983,0.1271207643467313
polarized,162.99897520534324,10.0,16.0,4.0,0.528532202015781,0.0330332626259863,0.0243248168034428,652.5932510909458,0.1297649241571955,1.0,0.1489409417157855,0.9457766080167216,15.874211279950416,0.1297649241571955
polarized,153.06431405563595,10.0,16.0,4.0,0.5616325038565505,0.0351020314910344,0.0255136078218494,602.2020674544713,0.1317996004190774,1.0,0.1349016283449627,0.9378892916319016,15.36434737854028,0.1317996004190774
polarized,143.73516279968806,10.0,16.0,4.0,0.5967258198318299,0.0372953637394893,0.026724810107758,554.4843625604174,0.1332204219683687,1.0,0.1217870584980865,0.9295531290299088,14.818489297148432,0.1332204219683687
polarized,134.97461607898632,10.0,16.0,4.0,0.6339218844116759,0.0396201177757297,0.0279552338770886,509.5726165925854,0.1340358079062319,1.0,0.1096168994254673,0.920827928274972,14.245221674205736,0.1340358079062319
polarized,126.74801788800204,10.0,16.0,4.0,0.6733351601687431,0.0420834475105464,0.0292013257434084,467.5435940442863,0.1342655379796986,1.0,0.0983926036917618,0.9117788670016764,13.652892788931142,0.1342655379796986
polarized,119.02282447787157,10.0,16.0,4.0,0.7150848690270895,0.044692804314193,0.0304591327666384,428.42313509287646,0.1339390163837139,1.0,0.0880998029007398,0.9024751906381407,13.049397152093388,0.1339390163837139
polarized,111.76847561598989,10.0,16.0,4.0,0.7592949970180707,0.0474559373136294,0.0317242670085731,392.19217613641314,0.133093380854801,1.0,0.0787109579783332,0.8929890403812759,12.442009314424908,0.133093380854801
polarized,104.95627369223337,10.0,16.0,4.0,0.8060942684955353,0.0503808917809709,0.0329918731391173,358.79347820987533,0.1317715899348106,1.0,0.0701880713602047,0.8833944177396882,11.837268916242866,0.1317715899348106
polarized,98.55927019356292,10.0,16.0,4.0,0.855616085433975,0.0534760053396234,0.0342566018890047,328.138599986712,0.130020594669627,1.0,0.0624853053088194,0.8737662793497066,11.240913384160162,0.130020594669627
polarized,92.55215909791352,10.0,16.0,4.0,0.9079984271101182,0.0567499016943823,0.0355125923838915,300.1147348741729,0.1278896715502646,1.0,0.0555513932304378,0.8641797472488656,10.657852247986185,0.1278896715502646
polarized,86.9111767656428,10.0,16.0,4.0,0.9633837051586244,0.060211481572414,0.0367534666032542,274.59112478905695,0.125428965073972,1.0,0.0493317717569464,0.8547094149649563,10.09217573448463,0.125428965073972
polarized,81.6140079325183,10.0,16.0,4.0,1.021918568705315,0.0638699105440821,0.0379723392959133,251.42485492810565,0.1226882631276335,1.0,0.0437703969133233,0.8454287281491097,9.54718989875581,0.1226882631276335
polarized,76.63969743235928,10.0,16.0,4.0,1.083753654027937,0.067734603376746,0.0391618467082378,230.4659161769928,0.1197160086705201,1.0,0.0388112361013928,0.8364094184369908,9.02547088079698,0.1197160086705201
polarized,71.96856730011521,10.0,16.0,4.0,1.149043272987685,0.0718152045617303,0.0403141971657214,211.56149016008243,0.1165585358395057,1.0,0.0343994484910268,0.8277209717642052,8.528931626987406,0.1165585358395057
polarized,67.58213892744703,10.0,16.0,4.0,1.2179450343294684,0.0761215646455917,0.0414212460908133,194.5594646385086,0.113259509242123,1.0,0.030482280269718,0.8194301150226759,8.058895464088563,0.113259509242123
polarized,63.46305996286578,10.0,16.0,4.0,1.2906193918818862,0.0806637119926178,0.0424745971179988,179.3112244439114,0.1098595393435466,1.0,0.0270097091438488,0.8116003094010122,7.616172016990208,0.1098595393435466
polarized,59.59503566725067,10.0,16.0,4.0,1.3672291137176968,0.085451819607356,0.0434657297723121,165.67378714042255,0.1063959451418155,1.0,0.023934875798716,0.8042912430309435,7.201132062201163,0.1063959451418155
polarized,55.962764453195526,10.0,16.0,4.0,1.4479386664825564,0.0904961666551597,0.0443861525431619,153.5113655478025,0.10290263577513,1.0,0.0212143399770438,0.797558320733079,6.813778888313858,0.10290263577513
polarized,52.55187735318167,10.0,16.0,4.0,1.5329135093857134,0.095807094336607,0.0452275782908826,142.69644370598476,0.0994100852301341,1.0,0.0188081965420029,0.7914521535673302,6.453814579542949,0.0994100852301341
polarized,49.34888117711905,10.0,16.0,4.0,1.6223192927940615,0.1013949557996288,0.0459821168300205,133.1104512247405,0.0959453778153596,1.0,0.0166800832530072,0.7860180557376509,6.120700319512767,0.0959453778153596
polarized,46.34110513439105,10.0,16.0,4.0,1.716320957003845,0.1072700598127402,0.0466424774519905,124.64411530774186,0.0925323060653666,1.0,0.0147971076820436,0.78129556068362,5.81371033776466,0.0925323060653666
polarized,43.51665070924416,10.0,16.0,4.0,1.8150817276055808,0.1134426079753488,0.0472021723135031,117.19756171959526,0.0891915067211748,1.0,0.0131297162161239,0.777317971617786,5.53197950301075,0.0891915067211748
polarized,40.86434459123405,10.0,16.0,4.0,1.9187620049293976,0.1199226253080873,0.0476557102885505,110.6802268166684,0.0859406240078456,1.0,0.0116515237449679,0.7741119640139746,5.2745448238462105,0.0859406240078456
polarized,38.373694474524115,10.0,16.0,4.0,2.0275181463799012,0.1267198841487438,0.0479987703063896,105.01063335984472,0.0827944923259587,1.0,0.0103391186156071,0.7716972583572453,5.040381270367682,0.0827944923259587
polarized,36.03484755118287,10.0,16.0,4.0,2.1415011420578716,0.1338438213786169,0.0482283435586955,100.1160737411874,0.0797653325378185,1.0,0.0091718538551409,0.7700863806759325,4.828432400137688,0.0797653325378185
polarized,33.83855153428233,10.0,16.0,4.0,2.260855185931761,0.141303449120735,0.0483428353321269,95.93223583002415,0.076862957241006,1.0,0.0081316325734578,0.7692845259818137,4.637636279773628,0.076862957241006
polarized,31.776118056608645,10.0,16.0,4.0,2.385716146969052,0.1491072591855657,0.0483421195479239,92.4027990605633,0.0740949808938507,1.0,0.0072026928837172,0.7692895359069811,4.466947158748546,0.0740949808938507
polarized,29.83938830019264,10.0,16.0,4.0,2.5162099470615873,0.1572631216913492,0.0482275421658737,89.47902172480073,0.0714670306179435,1.0,0.0063713956292233,0.7700919968724282,4.315353293193957,0.0714670306179435
polarized,28.020700720694048,10.0,16.0,4.0,2.652450855264568,0.1657781784540355,0.0480018731146694,87.11933472637966,0.0689829532555103,1.0,0.0056260166816546,0.7716754595147588,4.181891251370092,0.0689829532555103
polarized,26.312860738959433,10.0,16.0,4.0,2.794539710788374,0.1746587319242733,0.0476692099523146,85.28895229027307,0.0666450141215211,1.0,0.0049565445676696,0.7740167743710195,4.065656973337977,0.0666450141215211
polarized,24.709112279856043,10.0,16.0,4.0,2.9425620902935132,0.1839101306433445,0.0472348396405903,83.95950629149242,0.0644540831215403,1.0,0.0043544836616852,0.7770865335184739,3.9658138159817784,0.0644540831215403
polarized,23.203111045791875,10.0,16.0,4.0,3.096586438284151,0.1935366523927594,0.0467050672984047,83.10870792960125,0.0624098046465416,1.0,0.0038126630995916,0.7808496034570975,3.881597796935494,0.0624098046465416
polarized,21.78889941919376,10.0,16.0,4.0,3.2566621827004947,0.2035413864187809,0.0460870223540638,82.7200383765363,0.0605107488912541,1.0,0.0033250518375626,0.7852657313482415,3.8123202577884503,0.0605107488912541
polarized,20.46088289466012,10.0,16.0,4.0,3.422817861083497,0.2139261163177185,0.0453884530601288,82.78246867121774,0.0587545438114692,1.0,0.0028865807877759,0.7902902049578624,3.757368193485152,0.0587545438114692
polarized,19.213807947555622,10.0,16.0,4.0,3.5950592858193566,0.2246912053637098,0.0446175199198316,83.29020839629851,0.0571379885761586,1.0,0.0024929735729555,0.7958745462988239,3.716202532248776,0.0571379885761586
polarized,18.042741251497876,10.0,16.0,4.0,3.7733677798437872,0.2358354862402367,0.0437825973675667,84.24248239018,0.0556571507942979,1.0,0.0021405880126929,0.8019672198743708,3.6883546877335807,0.0556571507942979
polarized,16.943050162522237,10.0,16.0,4.0,3.957698516662661,0.2473561572914163,0.0428920912856862,85.6433347480461,0.0543074507680438,1.0,0.0018262708584703,0.8085143383337612,3.673421732023779,0.0543074507680438
polarized,15.910384392721523,10.0,16.0,4.0,4.147979000484233,0.2592486875302646,0.0419542778881924,87.50145948694075,0.0530837364173878,1.0,0.0015472284343534,0.8154603509408018,3.6710605469375217,0.0530837364173878
polarized,14.940658800863334,10.0,16.0,4.0,4.34410772351369,0.2715067327196056,0.0409771674044334,89.83005736368212,0.051980352341681,1.0,0.0013009156624794,0.8227487031964429,3.6809812985414623,0.051980352341681
polarized,14.030037231905734,10.0,16.0,4.0,4.545953037892582,0.2841220648682864,0.0399683940515614,92.64671836193592,0.0509912058496596,1.0,0.0010849454497447,0.8303224589483233,3.7029405470738896,0.0509912058496596
polarized,13.17491734148208,10.0,16.0,4.0,4.753352279244214,0.2970845174527634,0.0389351321306001,95.97332928022952,0.0501098318900742,1.0,0.00089701962151,0.8381248791229762,3.736734256539331,0.0501098318900742
polarized,12.371916345321608,10.0,16.0,4.0,4.966111177202268,0.3103819485751417,0.0378840367912607,99.83600567490218,0.0493294578526028,1.0,0.0007348815832203,0.8460999536624226,3.782190912080509,0.0493294578526028
polarized,11.617857637231843,10.0,16.0,4.0,5.184003585572924,0.3240002240983077,0.0368212071032342,104.26504718825284,0.0486430683540923,1.0,0.0005962897720467,0.8541928852416685,3.8391648961471536,0.0486430683540923
polarized,10.909758222704642,10.0,16.0,4.0,5.406771560867228,0.3379232225542017,0.0357521685224943,109.29491507975226,0.0480434694889348,1.0,0.0004790098447258,0.8623505248575454,3.907530222583012,0.0480434694889348
polarized,10.24481691843409,10.0,16.0,4.0,5.634125812841814,0.3521328633026134,0.0346818715985082,114.96423062852791,0.0475233516472661,1.0,0.0003808225559727,0.8705217604371666,3.9871746850798897,0.0475233516472661
polarized,9.62040327106476,10.0,16.0,4.0,5.86574654445421,0.3666091590283881,0.0336147037723456,121.31579302389032,0.0470753498910805,1.0,0.0002995435264999,0.8786578602368722,4.0779944454052695,0.0470753498910805
polarized,9.034047151333576,10.0,16.0,4.0,6.101284691381283,0.3813302932113301,0.0325545112764548,128.39661542323833,0.0466921009128758,1.0,0.0002330506693953,0.8867127732434185,4.1798890646544455,0.0466921009128758
polarized,8.48342898244072,10.0,16.0,4.0,6.340363563127918,0.3962727226954948,0.0315046284675524,136.2579780308735,0.0463662958959423,1.0,0.0001793149892223,0.8946433886368877,4.292756973602589,0.0463662958959423
polarized,7.96637056399373,10.0,16.0,4.0,6.582580878984409,0.4114113049365255,0.0304679122439171,144.95549732106463,0.0460907287881114,1.0,0.0001364307926745,0.902409756540034,4.41649137165156,0.0460907287881114
polarized,7.480826455225086,10.0,16.0,4.0,6.827511182938336,0.426719448933646,0.0294467795772266,154.54921087012866,0.0458583398041466,1.0,0.0001026420053192,0.909975272059022,4.550976546327003,0.0458583398041466
polarized,7.024875883396023,10.0,16.0,4.0,7.074708612412,0.4421692882757499,0.0284432465824091,165.10367764844074,0.0456622543245067,1.0,7.636218410386182e-05,0.9173068241936644,4.696084615017191,0.0456622543245067
polarized,6.596715145376838,10.0,16.0,4.0,7.323709986706432,0.457731874169152,0.0274589678483078,176.68809402827193,0.0454958174665608,1.0,5.618682908693916e-05,0.9243749112663576,4.851672693101109,0.0454958174665608
polarized,6.194650472344998,10.0,16.0,4.0,7.574038172624743,0.4733773857890464,0.0264952750746382,189.3764261646193,0.0453526248337472,1.0,4.089760119051362e-05,0.9311537241375394,5.017580503883501,0.0453526248337472
polarized,5.817091329374358,10.0,16.0,4.0,7.825205677250681,0.4890753548281675,0.0255532143018648,203.2475597857118,0.0452265500038382,1.0,2.945892994167778e-05,0.9376211983989255,5.193628451535379,0.0452265500038382
polarized,5.462544123409224,10.0,16.0,4.0,8.076718411577541,0.5047949007235963,0.0246335812493074,218.38546877428564,0.045111769418614,1.0,2.100816158520426e-05,0.943759036449141,5.379616188719467,0.045111769418614
polarized,5.129606294732514,10.0,16.0,4.0,8.328079563880024,0.5205049727425015,0.0237369544061302,234.87940422106945,0.0450027851883062,1.0,1.4840810283225904e-05,0.9495527004719136,5.575321708934571,0.0450027851883062
polarized,4.816960768554367,10.0,16.0,4.0,8.578793518602298,0.5361745949126436,0.0228637256940613,252.82410588308983,0.0448944464089302,1.0,1.0392632508958536e-05,0.9549913768623228,5.780501005757293,0.0448944464089302
polarized,4.523370744772102,10.0,16.0,4.0,8.828369755233924,0.5517731097021202,0.0220141285778985,272.32003817952466,0.0447819693421612,1.0,7.220181851279794e-06,0.960067912725008,5.994888334822308,0.0447819693421612
polarized,4.247674805290287,10.0,16.0,4.0,9.076326662218088,0.5672704163886305,0.0211882635846513,293.47365300768985,0.0446609567062121,1.0,4.981276184121574e-06,0.9647787247214212,6.218197115077442,0.0446609567062121
polarized,3.988782319545844,10.0,16.0,4.0,9.32219520335897,0.5826372002099356,0.0203861212306638,316.39768176439134,0.0445274161053259,1.0,3.4164885459853116e-06,0.969123680323552,6.450121497549888,0.0445274161053259
polarized,3.745669130062843,10.0,16.0,4.0,9.565522378361798,0.5978451486476124,0.0196076023836123,341.2114590180921,0.0443777773943595,1.0,2.3324205761264485e-06,0.973105951247908,6.6903386171589885,0.0443777773943595
polarized,3.517373500969382,10.0,16.0,4.0,9.805874424871824,0.612867151554489,0.0188525361016662,368.0412803014008,0.0442089085219286,1.0,1.587183839789129e-06,0.9767318385784058,6.938511523785615,0.0442089085219286
polarized,3.302992313449222,10.0,16.0,4.0,10.042839716435177,0.6276774822771984,0.0181206950012878,397.0207964885998,0.0440181291393234,1.0,1.0782336951997122e-06,0.980010568894633,7.1942927623382875,0.0440181291393234
polarized,3.101677493077699,10.0,16.0,4.0,10.27603131889577,0.6422519574309856,0.0174118082131506,428.2914471973458,0.0438032210254909,1.0,7.32489103081066e-07,0.9829540606829296,7.457328537932906,0.0438032210254909
polarized,2.912632654908738,10.0,16.0,4.0,10.50508917654556,0.6565680735340974,0.0167255719970947,462.002935615771,0.0435624341896246,1.0,4.985320993473366e-07,0.9855766605170698,7.727263362510725,0.0435624341896246
polarized,2.735109953041209,10.0,16.0,4.0,10.729681908524515,0.6706051192827822,0.0160616581057722,498.31374711443374,0.0432944874056777,1.0,3.406046109721275e-07,0.9878948490503004,8.003745035558286,0.0432944874056777
polarized,2.5684071222017817,10.0,16.0,4.0,10.94950820518908,0.6843442628243175,0.0154197200152841,537.3917139652044,0.0429985619417102,1.0,2.340944864056159e-07,0.9899269178410668,8.286429767877122,0.0429985619417102
polarized,2.411864699640997,10.0,16.0,4.0,11.164297823119872,0.697768613944992,0.014799397180525,579.4146284638176,0.0426742874008101,1.0,1.622120488806914e-07,0.9916926194785636,8.574987218842395,0.0426742874008101
polarized,2.2648634163526316,10.0,16.0,4.0,11.373812185841793,0.710863261615112,0.0142003175222265,624.5709067463536,0.0423217189100788,1.0,1.135893283752697e-07,0.9932127953487836,8.869105190943195,0.0423217189100788
polarized,2.1268217472962094,10.0,16.0,4.0,11.577844604946565,0.7236152878091602,0.0136220984018435,673.0603056081751,0.0419413053418096,1.0,8.057521206833174e-08,0.994508987580085,9.16849371336945,0.0419413053418096
polarized,1.99719361093156,10.0,16.0,4.0,11.77622014295556,0.7360137589347225,0.0130643464091069,725.0946946815668,0.0415338489539953,1.0,5.8043058728272785e-08,0.9956030439481692,9.472888270725644,0.0415338489539953
polarized,1.8754662089649552,10.0,16.0,4.0,11.96879514481046,0.7480496965506537,0.0125266562983332,780.8988864090475,0.0411004573306104,1.0,4.256779997192821e-08,0.9965167266662968,9.78205195379735,0.0411004573306104
polarized,1.7611579977610468,10.0,16.0,4.0,12.155456469257851,0.7597160293286158,0.0120086094719531,840.7115263655005,0.0406424894029016,1.0,3.186455350511503e-08,0.997271337408982,10.095776398692909,0.0406424894029016
polarized,1.6538167833956727,10.0,16.0,4.0,12.336120454580852,0.7710075284113033,0.0115097723804335,904.786046635191,0.0401614977448722,1.0,2.4409375875313737e-08,0.9978873716153654,10.41388144976335,0.0401614977448722
polarized,1.553017932813719,10.0,16.0,4.0,12.510731655152622,0.7819207284470389,0.0110296951893423,973.391685139816,0.0396591698027048,1.0,1.9185150740577245e-08,0.9983842145916884,10.73621358693248,0.0396591698027048
polarized,1.4583626940155214,10.0,16.0,4.0,12.679261386210966,0.7924538366381854,0.0105679110023068,1046.8145740405323,0.0391372708503109,1.0,1.5512495100572026e-08,0.9987798902310996,11.06264325437805,0.0391372708503109
polarized,1.3694766186266034,10.0,16.0,4.0,12.841706114178573,0.8026066321361608,0.010123935844826,1125.3589005994108,0.0385975913281215,1.0,1.2937953922511153e-08,0.999090870353294,11.393061312072378,0.0385975913281215
polarized,1.2860080806105665,10.0,16.0,4.0,12.99808572890299,0.8123803580564368,0.009697269516299,1209.3481441824786,0.0380419008272543,1.0,1.1160639181380191e-08,0.9993319490284494,11.727374893173629,0.0380419008272543
polarized,1.2076268852652798,10.0,16.0,4.0,13.148441732500912,0.821777608281307,0.0092873973176196,1299.1263934157728,0.0374719103801269,1.0,9.984747436353204e-09,0.9995161822132403,12.065502981458485,0.0374719103801269
polarized,1.1340229629996768,10.0,16.0,4.0,13.292835377207506,0.8308022110754691,0.008893792568758,1395.0597478657623,0.0368892439770787,1.0,9.28981538980305e-09,0.9996548890711836,12.407372018542064,0.0368892439770787
polarized,1.0649051427238374,10.0,16.0,4.0,13.431345781896782,0.8394591113685489,0.008515919767708,1497.5378090045351,0.0362954195495532,1.0,9.013771359581916e-09,0.9997577079167408,12.75291183059196,0.0362954195495532
polarized,1.0,10.0,16.0,4.0,13.564068053891685,0.8477542533682303,0.008153238174918,1606.975265636539,0.0356918388070994,1.0,9.146359510277244e-09,0.9998326971657312,13.102052081936922,0.0356918388070994
mixed,1778.2794100389228,10.0,4.0,16.0,0.012486106023742,0.0031215265059355,0.0,1982.9195788878976,0.0,1.0,1.0,0.0,0.0,0.0
mixed,1669.8946588711192,10.0,4.0,16.0,0.0132938251467815,0.0033234562866953,0.0,1980.6568890635588,0.0,1.0,1.0,0.0,0.0,0.0
mixed,1568.115874245688,10.0,4.0,16.0,0.0141536096985577,0.0035384024246394,0.0,1978.0981176798557,0.0,1.0,1.0,0.0,0.0,0.0
mixed,1472.5404276241222,10.0,4.0,16.0,0.0150687910497964,0.0037671977624491,0.0,1975.2055300165805,0.0,1.0,1.0,0.0,0.0,0.0
mixed,1382.790230365145,10.0,4.0,16.0,0.0160429104233747,0.0040107276058436,0.0,1971.93686047349,0.0,1.0,1.0,0.0,0.0,0.0
mixed,1298.51023803699,10.0,4.0,16.0,0.0170797316722013,0.0042699329180503,0.0,1968.2448457607784,0.0,1.0,1.0,0.0,0.0,0.0
mixed,1219.3670458907095,10.0,4.0,16.0,0.0181832547758325,0.0045458136939581,0.0,1964.0767319594756,0.0,1.0,1.0,0.0,0.0,0.0
mixed,1145.0475699382812,10.0,4.0,16.0,0.0193577300881192,0.0048394325220298,0.0080572882317702,1959.3737609146085,0.0006153468809904,0.9999822690598282,1.0,0.2816147596115189,1.650032384865072,0.0006153334354606
mixed,1075.257808417991,10.0,4.0,16.0,0.0206076733684559,0.0051519183421139,0.0091220493678046,1954.0706441424768,0.0008267729068097,0.9999050288796648,1.0,0.2994796984758082,1.8980813364088711,0.0008266789959506
mixed,1009.72167874753,10.0,4.0,16.0,0.0219378816292584,0.0054844704073146,0.010049076300356,1948.0950358586797,0.0010523568932475,0.9996848385752936,1.0,0.3098896698512031,2.125813066099049,0.0010519673322727
mixed,948.1799253639082,10.0,4.0,16.0,0.0233534498321144,0.0058383624580286,0.0109194016915053,1941.3670209742745,0.0013029388312353,0.9991860965177024,1.0,0.3162930539946961,2.347945150992304,0.0013017088735115
mixed,890.3890941296735,10.0,4.0,16.0,0.0248597884645705,0.0062149471161426,0.0117631770209942,1933.7986390628744,0.0015847438113646,0.998213873632514,1.0,0.3200603513845072,2.569682280363437,0.0015814916478866
mixed,836.1205692482771,10.0,4.0,16.0,0.0264626420286979,0.0066156605071744,0.0125956626859111,1925.293471445439,0.0019029331386339,0.9965140137121896,1.0,0.3219237267510421,2.7934292944252137,0.001895366854002
mixed,785.159668878704,10.0,4.0,16.0,0.0281681084713543,0.0070420271178385,0.0134259511521491,1915.7463256978272,0.002262431304116,0.9937814027619316,1.0,0.3223379043700362,3.020396712883014,0.0022464763528424
mixed,737.3047958716827,10.0,4.0,16.0,0.0299826595843695,0.0074956648960923,0.0142600678282895,1905.0430600050197,0.0026682062845435,0.9896764415410686,1.0,0.3216126235476088,3.2511621134634,0.0026371126884402
mixed,692.3666402678728,10.0,4.0,16.0,0.031913162400654,0.0079782906001635,0.0151023260967649,1893.0605986907349,0.0031253807221299,0.9838486170391324,1.0,0.3199723894411088,3.485910048453644,0.0030686100998747
mixed,650.1674304031648,10.0,4.0,16.0,0.033966901609383,0.0084917254023457,0.0159560039391257,1879.667199594745,0.0036392745199242,0.9759649532015382,1.0,0.3175872870055713,3.724548395947015,0.0035411942873172
mixed,610.5402296585327,10.0,4.0,16.0,0.036151603009848,0.009037900752462,0.0168237152433488,1864.7230431721232,0.0042154124905436,0.9657401579987512,1.0,0.3145904592283753,3.96677005962168,0.0040538545716171
mixed,573.3282760724394,10.0,4.0,16.0,0.0384754580192037,0.0096188645048009,0.0177076284585834,1848.081221370284,0.0048595099501288,0.9529646752770388,1.0,0.311088758260422,4.212088212778526,0.0046042787023738
mixed,538.3843622033489,10.0,4.0,16.0,0.0409471492440454,0.0102367873110113,0.018609602590325,1829.589210262326,0.0055774415993158,0.937526817280364,1.0,0.3071696115309449,4.459858095122298,0.0051888741787551
mixed,505.570252789143,10.0,4.0,16.0,0.0435758771194248,0.0108939692798562,0.0195312755261207,1809.0909124381913,0.0063751960070146,0.9194258338681626,1.0,0.3029056533935305,4.709291973142941,0.0058028828817877
mixed,474.7561378997421,10.0,4.0,16.0,0.0463713876113961,0.011592846902849,0.020474123416984,1786.429351233217,0.0072588167745278,0.8987741199847358,1.0,0.2983579687408993,4.959470910169184,0.006440578234737
mixed,445.8201194196514,10.0,4.0,16.0,0.0493440009703568,0.0123360002425892,0.0214395017108561,1761.4500866259057,0.008234331028044,0.8757885103908404,1.0,0.2935784371605492,5.209355503615655,0.00709551905844
mixed,418.6477288289951,10.0,4.0,16.0,0.0525046415121239,0.0131261603780309,0.0224286741055079,1734.0053995202288,0.0093076658612145,0.8507723476550946,1.0,0.2886114730832128,5.457796936281401,0.0077608251361225
mixed,393.1314743754256,10.0,4.0,16.0,0.0558648683917097,0.0139662170979274,0.0234428332777925,1703.9592547533402,0.0104845535647585,0.8240913162563247,1.0,0.2834953477230518,5.703549210263907,0.00842943818607
mixed,369.1704158455517,10.0,4.0,16.0,0.0594369073209443,0.014859226830236,0.024483115837502,1671.1930017837412,0.0117704268424543,0.7961466363838264,1.0,0.2782632136669086,5.945283118189366,0.0090943380857549
mixed,346.66976525371945,10.0,4.0,16.0,0.0632336831652207,0.0158084207913051,0.0255506130896946,1635.6117051479987,0.0131703056629737,0.767349057171855,1.0,0.2729439131237802,6.181602274345695,0.0097486953732448
mixed,325.5405118685032,10.0,4.0,16.0,0.067268853336521,0.0168172133341302,0.0266463786778319,1597.1509160051191,0.0146886779331354,0.7380963440370668,1.0,0.267562625416986,6.411061344532528,0.0103859538729934
mixed,305.6990700935378,10.0,4.0,16.0,0.0715568418792779,0.0178892104698194,0.0277714338063841,1555.7836058113653,0.0163293767001539,0.7087559052192408,1.0,0.262141392931188,6.632186442296466,0.0109998485644757
mixed,287.0669488097448,10.0,4.0,16.0,0.0761128741223118,0.0190282185305779,0.0289267705356551,1511.5268911674548,0.0180954571442063,0.6796531382893316,1.0,0.2566995535633312,6.843497509992336,0.0115843715742506
mixed,269.57044087089156,10.0,4.0,16.0,0.0809530117438122,0.020238252935953,0.030113353473969,1464.4480964404856,0.0199890771051058,0.6510652125091608,1.0,0.2512541002290333,7.0435323582642715,0.0121337027890178
mixed,253.1403315241567,10.0,4.0,16.0,0.0860941880668662,0.0215235470167165,0.0313321200862236,1414.6696420432313,0.02201138529773,0.6232194371936358,1.0,0.2458199826876148,7.230871907724218,0.0126421216072664
mixed,237.7116246022335,10.0,4.0,16.0,0.0915542433701231,0.0228885608425307,0.0325839797585352,1362.3722266875022,0.0241624216563709,0.5962951013866707,1.0,0.2404103632054332,7.404166062960465,0.0131039138920807
mixed,223.22328540381503,10.0,4.0,16.0,0.0973519599615877,0.0243379899903969,0.0338698117001484,1307.7958056256027,0.0264410343729963,0.5704276452093627,1.0,0.2350368348716556,7.562159557913276,0.0135132844936847
mixed,209.61799924531277,10.0,4.0,16.0,0.1035070967230327,0.0258767741807581,0.035190461718876,1251.23796330497,0.0288448181235946,0.5457141539343657,1.0,0.2297096093968492,7.703717048878713,0.0138642817939161
mixed,196.84194472866113,10.0,4.0,16.0,0.1100404227878973,0.0275101056969743,0.0365467378707685,1193.049439345482,0.0313700776835305,0.5222193729750747,1.0,0.2244376797497378,7.82784670207936,0.0141507372590504
